"Time","Ig:Measured current","Iinductor:Measured current","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0.0020872,0,11.825907535708762,10.15225516531275,-10.15225516531275,10.15225516531275
0.0020908000000000003,0,8.1683817156882146,10.146400778713337,-10.146400778713337,10.146400778713337
0.0020944000000000002,0,4.5365383230473419,10.011648139511328,-10.011648139511328,10.011648139511328
0.0020979999999999406,0,0.97526063097999582,9.7543528510663293,-9.7543528510663293,9.7543528510663293
0.002098,0.97526063092204041,0.97526063092204041,9.7543528510611139,90.244671888307963,9.7543528510611139
0.0020984000000000003,4.5855805720945604,4.5855805720945604,9.7265173298445227,90.26889708958339,9.7265173298445227
0.0020988000000000001,8.1965788065368272,8.1965788065368272,9.7132069090136053,90.27859651217986,9.7132069090136053
0.0020992000000000003,11.807675387157849,11.807675387157849,9.7143651449592561,90.27382717965358,9.7143651449592561
0.0020996000000000001,15.418292780098012,15.418292780098012,9.729933525811413,90.254648181408484,9.729933525811413
0.0020999999999999405,19.027855864189149,19.027855864189149,9.7598514714335227,90.221120672702284,9.7598514714335227
0.0021000000000000003,0,19.027855864729101,9.7598514714390703,-9.7598514714390703,9.7598514714390703
0.0021036000000000002,0,15.462150805638004,10.024450391529289,-10.024450391529289,10.024450391529289
0.0021072,0,11.825961547719764,10.152248987359313,-10.152248987359313,10.152248987359313
0.0021108000000000003,0,8.1684375621032057,10.146396763880256,-10.146396763880256,10.146396763880256
0.0021144000000000002,0,4.536595228250901,10.011646262225547,-10.011646262225547,10.011646262225547
0.0021179999999999398,0,0.97531783401797512,9.7543530597162302,-9.7543530597162302,9.7543530597162302
0.0021180000000000001,0.97531783395917415,0.97531783395917415,9.7543530597109385,90.244671622455101,9.7543530597109385
0.0021184000000000003,4.5856377599447118,4.5856377599447118,9.7265177659892448,90.268896596250812,9.7265177659892448
0.0021188000000000001,8.1966359701206262,8.1966359701206262,9.7132075716662882,90.278595792363589,9.7132075716662882
0.0021192000000000003,11.807732517436408,11.807732517436408,9.7143660331007329,90.273826234381829,9.7143660331007329
0.0021196000000000001,15.418349868074213,15.418349868074213,9.729934638390592,90.254647011741326,9.729934638390592
