"Time","Ig:Measured current","<undefined>","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0,0,0,0,100,0
2.0000000000000003e-06,19.986924915038358,0,0.1986286986346249,99.801371301365378,0.1986286986346249
4.0000000000000007e-06,39.894819532169642,0,0.78842054592790545,99.211579454072094,0.78842054592790545
6.0000000000000002e-06,59.646227478836302,0,1.7592845939279025,98.240715406072098,1.7592845939279025
8.0000000000000013e-06,79.166177475038353,0,3.0998637946346186,96.900136205365385,3.0998637946346186
9.9999999999997162e-06,98.382183333330616,0,4.7975349999997254,95.202465000000274,4.7975349999997254
1.0000000000000001e-05,98.38218333333333,0,4.7975349999999919,99.901617816666672,4.7975349999999919
1.2e-05,118.36050899750585,0,4.7025374327093443,99.881639491002488,4.7025374327093443
1.4000000000000001e-05,138.33483939608539,0,4.6094209453211965,99.86166516060392,4.6094209453211965
1.6000000000000003e-05,158.30517532804515,0,4.5181482997973506,99.841694824671961,4.5181482997973506
1.8000000000000004e-05,178.27151759219862,0,4.4286829784144137,99.821728482407806,4.4286829784144137
1.9999999999999432e-05,198.23386698719384,0,4.3409891837638259,99.801766133012805,4.3409891837638259
2.0000000000000002e-05,198.23386698719952,0,4.3409891837638011,95.659010816236204,4.3409891837638011
2.2000000000000003e-05,216.96803475358288,0,8.3678051323002052,91.632194867699795,8.3678051323002052
2.4000000000000004e-05,234.8681654329024,0,12.677636719042175,87.322363280957831,12.677636719042175
2.6000000000000002e-05,251.87973065473705,0,17.24776936695568,82.75223063304432,17.24776936695568
2.8000000000000003e-05,267.95303414144331,0,22.055004689754263,77.94499531024573,22.055004689754263
2.999999999999915e-05,283.04321170814882,0,27.075660491896841,72.924339508103159,27.075660491896841
3.0000000000000004e-05,283.04321170815507,0,27.075660491899029,99.716956788291839,27.075660491899029
3.2000000000000005e-05,302.98460885962697,0,26.539526439824805,99.697015391140368,26.539526439824805
3.4000000000000007e-05,322.92201813046995,0,26.014008564766119,99.67707798186953,26.014008564766119
3.6000000000000001e-05,342.85544031818029,0,25.498896707864372,99.657144559681825,25.498896707864372
3.8000000000000002e-05,362.78487622009499,0,24.993984775473457,99.63721512377991,24.993984775473457
3.9999999999998865e-05,382.71032663338008,0,24.499070739160025,99.617289673366614,24.499070739160025
4.0000000000000003e-05,382.71032663339145,0,24.499070739159748,75.500929260840252,24.499070739159748
4.2000000000000004e-05,397.08913031896634,0,31.737427692092659,68.262572307907334,31.737427692092659
4.4000000000000006e-05,410.0070749678182,0,39.102687872181264,60.897312127818736,39.102687872181264
4.6e-05,421.44182721028466,0,46.563101466598809,53.436898533401191,46.563101466598809
4.8000000000000001e-05,431.37746525756017,0,54.087306464631226,45.912693535368774,54.087306464631226
4.9999999999998579e-05,439.80447890169086,0,61.644328657671764,38.355671342328236,61.644328657671764
5.0000000000000002e-05,439.80447890169631,0,61.644328657677143,99.560195521098308,61.644328657677143
5.2000000000000004e-05,459.71452693474583,0,60.423689045929756,99.540285473065254,60.423689045929756
5.4000000000000005e-05,479.6205933563632,0,59.227219744089659,99.520379406643642,59.227219744089659
5.6000000000000006e-05,499.52267896279096,0,58.054442274383312,99.500477321037209,58.054442274383312
5.8000000000000007e-05,519.42078455011267,0,56.904887414482445,99.480579215449893,56.904887414482445
5.9999999999998301e-05,539.3149109142355,0,55.778095197505053,99.460685089085771,55.778095197505053
6.0000000000000008e-05,539.31491091425244,0,55.778095197504101,44.221904802495899,55.778095197504101
6.2000000000000003e-05,547.19306693864951,0,65.434302332464384,34.565697667535616,65.434302332464384
6.4000000000000011e-05,553.14485642665954,0,75.036133420723658,24.963866579276342,75.036133420723658
6.6000000000000005e-05,557.18482014334916,0,84.54655238998177,15.45344761001823,84.54655238998177
6.8000000000000013e-05,559.33471986890606,0,93.929777114108219,6.0702228858917806,93.929777114108219
6.9999999999998015e-05,559.62353839863999,0,103.15127941313312,-3.1512794131331248,103.15127941313312
7.0000000000000007e-05,559.62353839863943,0,103.15127941314222,99.44037646160136,103.15127941314222
7.2000000000000002e-05,579.509625016011,0,101.1087470278305,99.420490374983984,101.1087470278305
7.400000000000001e-05,599.3917348137544,0,99.106659537370277,99.40060826518625,99.106659537370277
7.6000000000000004e-05,619.26986858715384,0,97.144216290743202,99.380730131412847,97.144216290743202
7.8000000000000012e-05,639.14402713133472,0,95.220632124341506,99.360855972868663,95.220632124341506
7.999999999999773e-05,659.0142112412409,0,93.335137361970027,99.340985788758758,93.335137361970027
8.0000000000000007e-05,659.01421124126352,0,93.335137361967909,6.6648626380320906,93.335137361967909
8.2000000000000001e-05,659.22271134952257,0,104.54220076923605,-4.5422007692360467,104.54220076923605
8.4000000000000009e-05,657.21321612029442,0,115.50935606965548,-15.509356069655482,115.50935606965548
8.6000000000000003e-05,653.03764557366367,0,126.19782350440394,-26.197823504403942,126.19782350440394
8.8000000000000011e-05,646.75524742074685,0,136.57086090198919,-36.570860901989192,136.57086090198919
