Time (s),Channel 1 (V),Channel 2 (V)
-0.002224678257713249,-0.4418782155935597,-9.732039058342396
-0.002224048257713249,-0.4412117149702146,-9.688284929702348
-0.002223418257713249,-0.4408784646585419,-9.64088462367561
-0.002222788257713249,-0.4412117149702144,-9.597130495035563
-0.002222158257713249,-0.4412117149702146,-9.560668721168822
-0.002221528257713249,-0.4442109677752686,-9.553376366395527
-0.002220898257713249,-0.4438777174635961,-9.662761687995642
-0.002220268257713249,-0.4445442180869414,-9.79037789652917
-0.002219638257713249,-0.4455439690219601,-9.9107017502894
-0.002219008257713249,-0.4468769702686502,-10.01279471711618
-0.002218378257713249,-0.4475434708919956,-10.10030297439631
-0.002217748257713249,-0.4482099715153406,-10.17322652212972
-0.002217118257713249,-0.4482099715153409,-10.24250389247652
-0.002216488257713249,-0.4482099715153411,-10.28261184372993
-0.002215858257713249,-0.4485432218270136,-10.31907361759664
-0.002215228257713249,-0.4478767212036682,-10.33365832714333
-0.002214598257713249,-0.4478767212036684,-10.34459685930334
-0.002213968257713249,-0.4482099715153409,-10.33730450453
-0.002213338257713249,-0.4485432218270136,-10.32271979498331
-0.002212708257713249,-0.447543470891996,-10.29355037588995
-0.002212078257713249,-0.4468769702686502,-10.25344242463654
-0.002211448257713249,-0.4455439690219595,-10.21333447338315
-0.002210818257713249,-0.4458772193336322,-10.16228798996974
-0.002210188257713249,-0.4455439690219595,-10.114887683943
-0.002209558257713249,-0.4455439690219587,-10.07477973268958
-0.002208928257713249,-0.4438777174635961,-10.03102560404954
-0.002208298257713249,-0.4422114659052326,-9.998210007569487
-0.002207668257713249,-0.4425447162169052,-9.950809701542768
-0.002207038257713249,-0.4425447162169053,-9.907055572902681
-0.002206408257713249,-0.4425447162169053,-9.859655266875942
-0.002205778257713249,-0.4422114659052326,-9.812254960849204
-0.002205148257713249,-0.4418782155935599,-9.768500832209137
-0.002204518257713249,-0.4412117149702144,-9.721100526182379
-0.002203888257713249,-0.4408784646585419,-9.677346397542332
-0.002203258257713249,-0.4408784646585419,-9.633592268902266
-0.002202628257713249,-0.4412117149702144,-9.593484317648889
-0.002201998257713249,-0.4422114659052326,-9.549730189008805
-0.002201368257713249,-0.4435444671519234,-9.597130495035543
-0.002200738257713249,-0.4438777174635959,-9.717454348795671
-0.002200108257713249,-0.4455439690219595,-9.845070557329253
-0.002199478257713249,-0.4465437199569778,-9.950809701542795
-0.002198848257713249,-0.4472102205803229,-10.05654884575624
-0.002198218257713249,-0.4475434708919956,-10.13311857087636
