"Time","Ig:Measured current","Iout:Measured current","Vout:Measured voltage"
0.00060133982651144793,0,1.8777693224779977,10.014769719882654
0.00060168653027874944,0,1.8757359563926512,10.003925100760807
0.00060168653027876657,0,1.8757359563925506,10.00392510076027
0.00060288535853346046,0.51025140275076386,1.8696757920187719,9.9716042241001173
0.00060408418678815424,1.0222368199471408,1.8655495498841901,9.9495975993823471
0.00060528301504284812,1.5352934835232686,1.86335534816924,9.9378951902359471
0.0006064818432975419,2.0487630640411112,1.863088859773953,9.936473918794416
0.00060768067155223579,2.561991670690456,1.8647433123179558,9.9452976656957635
0.00060887949980692967,3.0743298512889168,1.8683094881404694,9.9643172700825033
0.00061007832806162345,3.5851325922819322,1.8737757243003117,9.9934705296016624
0.00061127715631631733,4.0937593187427668,1.8811279125758955,10.032682200404777
0.0006116488020889003,4.2508959931774708,1.8837875780328035,10.046867082841619
0.00061164880208891765,0,1.8837875780329321,10.046867082842304
0.00061199552935966737,0,1.8862507730312348,10.060004122833252
0.00061199552935968472,0,1.8862507730313531,10.060004122833883
0.00061318183086330456,0,1.8931406543859883,10.096750156725271
0.0006143681323669244,0,1.8976512861663242,10.120806859553729
0.00061555443387054424,0,1.899785742039902,10.132190624212811
0.00061674073537416408,0,1.8995500333050404,10.130933510960215
0.00061792703687778392,0,1.8969531088908358,10.11708324741779
0.00061911333838140375,0,1.8920068553571623,10.090703228571533
0.00061956559859401635,0,1.8895056209926828,10.077363311960974
0.00061956559859403391,0,1.8895056209925791,10.077363311960422
0.00062085903296464184,0,1.8818836867381021,10.036712995936545
0.00062195456752940376,0,1.8754519881502856,10.00241060346819
0.00062195456752942154,0,1.8754519881501814,10.002410603467634
0.00062230127120861678,0,1.8734211319352159,9.9915793703211513
0.00062230127120863456,0,1.8734211319351117,9.9915793703205953
0.00062350013333175777,0.51105037278281895,1.8673709486428756,9.9593117260953363
0.0006246989954548811,1.0238309170618707,1.8632576854924308,9.9373743226262974
0.00062589785757800431,1.5376778220891614,1.861079433015981,9.925756976085232
0.00062709671970112763,2.0519317312739052,1.8608318327828399,9.9244364415084796
0.00062829558182425085,2.5659377421825229,1.8625080773994309,9.9333764127969655
0.00062949444394737417,3.0790454065386443,1.8660989105092876,9.9525275227162009
0.00063069330607049738,3.5906087302231056,1.8715926267930527,9.9818273428962812
0.00063189216819362071,4.099986173273952,1.8789750719684783,10.021200383831884
0.00063226354286197671,4.2572342936777519,1.8816425827174537,10.03542710782642
0.00063226354286199471,0,1.8816425827175878,10.035427107827134
0.0006326102701325843,0,1.8841150785540188,10.0486137522881
0.0006326102701326023,0,1.8841150785541418,10.048613752288757
0.00063379657176152642,0,1.8910384171984531,10.085538225058416
0.00063498287339045043,0,1.8955849960500371,10.109786645600197
0.00063616917501937455,0,1.8977578345189654,10.121375117434482
0.00063735547664829856,0,1.8975628870760999,10.120335397739199
0.00063854177827722268,0,1.8950090432530908,10.106714897349818
0.00063972807990614669,0,1.8901081276423786,10.080576680759352
0.00064020067281825885,0,1.8875051631547144,10.06669420349181
0.00064020067281827706,0,1.8875051631546067,10.066694203491236
0.00064149410719471062,0,1.8798912983619429,10.026086924597029
0.00064256933912711285,0,1.8735852763515517,9.9924548072082757
0.00064256933912713106,0,1.8735852763514451,9.9924548072077073
0.00064291604273510831,0,1.8715564419447976,9.9816343570389208
0.00064291604273512652,0,1.8715564419446911,9.9816343570383523
0.00064411493218752248,0.51169402945524955,1.8655142991186435,9.9494095952994321
0.00064531382163991844,1.0251151344952989,1.8614114917628815,9.9275279560687011
0.00064651271109231439,1.5395986642447543,1.8592460881338146,9.9159791367136787
0.00064771160054471035,2.0544844344986952,1.8590137045576112,9.9147397576405929
0.0006489104899971063,2.5691167277226752,1.8607075054301947,9.9237733622943711
0.00065010937944950226,3.0828442930527205,1.8643182032172469,9.943030417158651
0.00065130826890189822,3.5950203462953301,1.8698340584542086,9.9724483117557785
0.00065250715835429417,4.1050025699274775,1.877240879746275,10.011951358646799
0.00065287831426210101,4.2623400653453771,1.8799146973493177,10.026211719196361
0.00065287831426211966,0,1.8799146973494567,10.026211719197102
0.00065322504153256407,0,1.8823946854080527,10.039438322176281
0.00065322504153258272,0,1.8823946854081806,10.039438322176963
0.00065441134326261108,0,1.8893449753342466,10.076506535115982
0.00065559764499263954,0,1.8939205110931079,10.100909392496575
0.0006567839467226679,0,1.8961242683881046,10.112662764736557
0.00065797024845269637,0,1.8959621559131299,10.111798164870025
0.00065915655018272473,0,1.8934430153526312,10.098362748547366
0.00066034285191275308,0,1.8885786213816089,10.072419314035248
0.0006608318541051969,0,1.8858942121425839,10.058102464760447
0.00066083185410521577,0,1.8858942121424724,10.058102464759854
0.00066212528848635845,0,1.8782868456160178,10.017529843285429
0.00066318413545618906,0,1.8720820594587906,9.9844376504468837
0.00066318413545620792,0,1.8720820594586804,9.9844376504462957
0.00066353083900665285,0,1.8700548531647829,9.9736258835455089
0.00066353083900667171,0,1.8700548531646728,9.973625883544921
0.00066472975049709847,0.51221238419920578,1.8640191853084676,9.941435654978493
0.00066592866198752522,1.0261493507587216,1.8599247981804297,9.9195989236289588
0.00066712757347795197,1.541145572137703,1.8577697420962456,9.908105291179977
0.00066832648496837862,2.0565401975447979,1.8575496130512039,9.9069312696064209
0.00066952539645880537,2.5716768529381477,1.8592575527201962,9.9160402811743804
0.00067072430794923212,3.0859036410253853,1.8628842484577162,9.9353826584411529
0.00067192321943965888,3.5985731412636373,1.868417933297859,9.9648956442552485
0.00067312213093008563,4.1090424098595237,1.8758443859543239,10.004503391756394
0.00067349311043135411,4.2664516168148046,1.8785232739436384,10.018790794366071
0.00067349311043137319,0,1.8785232739437809,10.018790794366831
0.0006738398377017171,0,1.881009295303564,10.032049574952341
0.00067383983770173618,0,1.881009295303695,10.032049574953041
0.00067502613951329058,0,1.88798128843395,10.0692335383144
0.00067621244132484487,0,1.8925801424777537,10.093760759881354
0.00067739874313639927,0,1.8948087979424808,10.105646922359897
0.00067858504494795367,0,1.8946731266589487,10.10492334218106
0.00067977134675950796,0,1.8921819317814201,10.091636969500907
0.00068095764857106235,0,1.8873469477876013,10.065850388200539
0.00068145988452672967,0,1.8845972802955369,10.051185494909531
0.00068145988452674897,0,1.8845972802954234,10.051185494908925
0.00068275331891167986,0,1.8769951453423794,10.010640775159358
0.00068379895176373358,0,1.8708718806340228,9.9779833633814548
0.0006837989517637531,0,1.8708718806339086,9.9779833633808455
0.00068414565526778029,0,1.8688459850676105,9.9671785870272558
0.00068414565526779981,0,1.8688459850674966,9.9671785870266483
0.00068534458451992547,0.51262971257222467,1.8628155300639195,9.9350161603409042
0.00068654351377205112,1.0269820002048804,1.8587279220012349,9.9132155840065863
0.00068774244302417678,1.5423909905157813,1.856581196750108,9.9017663826672422
0.00068894137227630244,2.0581952959880012,1.856370933936188,9.9006449809930022
0.00069014030152842799,2.5737380139698702,1.858090256940107,9.9098147036805706
0.00069133923078055365,3.0883667266749772,1.8617298328974816,9.9292257754532347
0.0006925381600326793,3.6014335011821696,1.8672778726989105,9.9588153210608557
0.00069373708928480496,4.1122948894355522,1.8747201309899761,9.9985073652798722
0.00069410792661017695,4.2697616597593848,1.8774030955095178,10.012816509384095
0.00069410792661019668,0,1.8774030955096652,10.012816509384882
0.00069445465388045212,0,1.8798939740349292,10.026101194852956
0.00069445465388047185,0,1.8798939740350651,10.02610119485368
0.00069564095575772966,0,1.8868834395354055,10.063378344188829
0.00069682725763498747,0,1.8915010661852092,10.088005686321116
0.00069801355951224528,0,1.8937497661569993,10.09999875283733
0.00069919986138950309,0,1.8936353816046196,10.099388701891305
0.0007003861632667609,0,1.8911666846632369,10.08622231820393
0.0007015724651440187,0,1.8863553774493398,10.060562013063146
0.00070208536790655729,0,1.8835533857077862,10.045618057108193
0.00070208536790657724,0,1.8835533857076689,10.045618057107568
0.00070337880229456504,0,1.8759554616244181,10.005095795330229
0.00070441378419550137,0,1.8698978257041734,9.9727884037555921
0.00070441378419552132,0,1.869897825704057,9.9727884037549703
0.00070476048766211763,0,1.8678729851230549,9.9619892539896266
0.0007047604876621378,0,1.8678729851229374,9.9619892539889996
0.00070595943122322795,0.51296562827158598,1.8618467259431528,9.9298492050301483
0.0007071583747843181,1.0276522158889079,1.8577645744324482,9.9080777303063901
0.00070835731834540826,1.5433934518796086,1.8556245548338208,9.8966642924470438
0.00070955626190649852,2.0595275166698586,1.8554222335958925,9.8955852458447602
0.00071075520546758867,2.5753970820843537,1.8571507193729118,9.90480383665553
0.00071195414902867882,3.0903493113463179,1.8608006630247507,9.9242702027986702
0.00071315309258976898,3.603735859077501,1.8663602576169063,9.9539213739568329
0.00071435203615085913,4.1149128712981806,1.8738152384205009,9.9936812715760048
0.00071472275893818616,4.2724258640039832,1.8765014805527795,10.008007896281491
0.00071472275893820654,0,1.8765014805529321,10.008007896282304
0.00071506948620839042,0,1.878996268538343,10.021313432204495
0.00071506948620841081,0,1.8789962685384833,10.021313432205245
0.00071625578813859796,0,1.8859997972909639,10.058665585551807
0.00071744209006878521,0,1.8906325337334784,10.083373513245219
0.00071862839199897236,0,1.8928973672322422,10.095452625238625
0.00071981469392915962,0,1.8928001160545393,10.094933952290877
0.00072100099585934677,0,1.8903495273687208,10.081864145966511
0.00072218729778953403,0,1.8855572772442075,10.056305478635773
0.00072270879443872278,0,1.8827133084104863,10.041137644855928
0.00072270879443874338,0,1.8827133084103651,10.041137644855281
0.00072400222882919372,0,1.8751187730371968,10.000633456198383
0.00072502862963133325,0,1.8691139602270272,9.9686077878774793
0.00072502862963135385,0,1.8691139602269071,9.968607787876838
0.00072537533306779264,0,1.8670899686397004,9.9578131660784024
0.00072537533306781324,0,1.8670899686395801,9.9578131660777611
0.00072657428815229197,0.51323596390247783,1.8610670860759289,9.9256911257382878
0.00072777324323677081,1.028191586868292,1.8569893258149082,9.9039430710128435
0.00072897219832124955,1.5442002049360157,1.8548547027415068,9.8925584146213694
0.00073017115340572839,2.0605996508010174,1.8546587726993329,9.891513454396442
0.00073137010849020712,2.5767322538154591,1.8563946324906109,9.9007713732832574
0.00073256906357468596,3.0919448399882983,1.8600529198761837,9.920282239339647
0.00073376801865916469,3.6055887319852875,1.8656218135755127,9.9499830057360672
0.00073496697374364343,4.1170197491289748,1.8730870332666751,9.9897975107556007
0.00073533760429066479,4.2745698681246731,1.8757759107554841,10.004138190695915
0.0007353376042906856,0,1.8757759107556402,10.004138190696748
0.00073568433156081213,0,1.8782738448581806,10.017460505910297
0.00073568433156083316,0,1.8782738448583258,10.017460505911071
0.0007368706335336442,0,1.885288690938774,10.054873018340128
0.00073805693550645535,0,1.8899335869071798,10.079645796838292
0.00073924323747926639,0,1.8922114037765008,10.091794153474671
0.00074042953945207743,0,1.8921279405914349,10.091349016487653
0.00074161584142488847,0,1.8896919244284187,10.078356930284899
0.00074280214339769962,0,1.8849150103956291,10.052880055443355
0.00074333056133428163,0,1.8820373501641281,10.037532534208683
0.00074333056133430288,0,1.8820373501640031,10.037532534208017
0.00074462399572673623,0,1.8744455414762629,9.9970428878734019
0.00074564348554903147,0,1.8684832374442073,9.9652439330357723
0.00074564348554905272,0,1.8684832374440834,9.9652439330351115
0.00074599018896117763,0,1.8664599289841237,9.9544529545819938
0.00074599018896119888,0,1.8664599289839998,9.9544529545813329
0.0007471891533231557,0.51345349045345257,1.8604397633837906,9.9223454047135498
0.00074838811768511253,1.0286255936932345,1.8563655365371585,9.9006161948648455
0.00074958708204706935,1.5448493617085022,1.8542352557988888,9.8892546975940743
0.00075078604640902618,2.0614623473765987,1.8540444684788955,9.8882371652207759
0.000751985010770983,2.5778066044630554,1.8557862618422174,9.8975267298251595
0.00075318397513293982,3.0932286876215893,1.8594512631090208,9.9170734032481107
0.00075438293949489665,3.6070796523941051,1.865027639454599,9.9468140770911955
0.00075558190385685347,4.1187150552106946,1.8725010980093719,9.9866725227166508
0.00075595246014082827,4.2762950009864937,1.8751920945039362,10.001024504020993
0.00075595246014084974,0,1.8751920945040974,10.001024504021853
0.0007562991874109303,0,1.8776925600710896,10.014360320379145
0.00075629918741095177,0,1.8776925600712384,10.014360320379938
0.00075748548941807943,0,1.8847165124292429,10.051821399622629
0.00075867179142520699,0,1.889371192334121,10.076646359115312
0.00075985809343233465,0,1.8916594560312214,10.088850432166515
0.00076104439543946232,0,1.8915870870981437,10.088464464523433
0.00076223069744658987,0,1.8891627964447371,10.07553491437193
0.00076341699945371754,0,1.8843982223131017,10.050123852336542
0.00076395098997689647,0,1.8814935108996729,10.034632058131589
0.00076395098997691815,0,1.8814935108995452,10.034632058130908
0.00076524442437094821,0,1.873903895954695,9.9941541117583732
0.00076625834991109166,0,1.8679757956021623,9.9625375765448663
0.00076625834991111334,0,1.8679757956020357,9.9625375765441913
0.00076660505330367675,0,1.8659530367453474,9.9517495293085201
0.00076660505330369865,0,1.86595303674522,9.9517495293078397
0.00076780402513325634,0.51362850320564701,1.8599350570721196,9.9196536377179712
0.00076900299696281392,1.028974777406942,1.8558636730493188,9.8979395895963673
0.00077020196879237161,1.5453716460487521,1.8537368859729559,9.8865967251890989
0.0007714009406219293,2.0621564368687335,1.853550236286877,9.8856012601966778
0.00077259991245148699,2.5786709818973281,1.855296803582634,9.8949162857740482
0.00077379888428104468,3.0942616174577657,1.8589672065994858,9.9144917685305902
0.00077499785611060226,3.6082791841660637,1.8645496032243984,9.944264550530125
0.00077619682794015995,4.1200790269310259,1.8720296904920446,9.9841583492909045
0.00077656732444893195,4.2776829398975469,1.8747223908548523,9.9985194178925454
0.00077656732444895407,0,1.8747223908550184,9.9985194178934318
0.00077691405171898616,0,1.8772248930870414,10.011866096464221
0.00077691405171900828,0,1.8772248930871946,10.011866096465038
0.00077810035375375653,0,1.8842561718127069,10.04936624966777
0.00077928665578850468,0,1.8889187232889464,10.074233190874381
0.00078047295782325294,0,1.8912153918801233,10.086482090027324
0.0007816592598580012,0,1.8911519487199326,10.086143726506307
0.00078284556189274945,0,1.8887370917115507,10.07326448912827
0.0007840318639274976,0,1.8839824455276388,10.047906376147408
0.00078457034008942803,0,1.8810560079083976,10.032298708844786
0.00078457034008945037,0,1.8810560079082659,10.032298708844085
0.00078586377448477106,0,1.8734681577662196,9.9918301747531704
0.00078687322107407094,0,1.8675675755128731,9.9603604027353239
0.00078687322107409328,0,1.8675675755127426,9.9603604027346275
0.00078721992445088805,0,1.8655452587937538,9.9495747135666868
0.00078721992445091038,0,1.8655452587936234,9.9495747135659922
0.00078841890229017046,0.51376929766822044,1.8595290376396392,9.9174882007447422
0.00078961788012943054,1.0292556891273326,1.8554599406063779,9.895786349900682
0.00079081685796869073,1.5457918139561349,1.8533359641158063,9.8844584752842994
0.00079201583580795082,2.0627148187652797,1.8531526430880096,9.8834807631360508
0.0007932148136472109,2.579366357197272,1.8549030509411906,9.8928162716863497
0.00079441379148647098,3.0950925899264696,1.858577799591671,9.9124149311555794
0.00079561276932573117,3.6092441846590844,1.8641650394538911,9.9422135437540859
0.00079681174716499125,4.1211763161331811,1.8716504594404078,9.9821357836821747
0.00079718219556804116,4.2787994904116466,1.874344529883571,9.9965041593790449
0.00079718219556806393,0,1.8743445298837418,9.9965041593799562
0.00079752892283806577,0,1.8768486705449201,10.009859576239574
0.00079752892283808854,0,1.876848670545078,10.009859576240416
0.00079871522489506565,0,1.8838858430892422,10.047391163142626
0.00079990152695204276,0,1.8885547269825143,10.072291877240076
0.00080108782900901987,0,1.8908581570311231,10.084576837499323
0.0008022741310659971,0,1.8908018943580549,10.084276769909627
0.00080346043312297421,0,1.8883946264030516,10.071438007482941
0.00080464673517995132,0,1.8836479669226103,10.046122490253921
0.00080518882135781063,0,1.8807040756197611,10.030421736638726
0.00080518882135783361,0,1.8807040756196263,10.030421736638006
0.00080648225575418852,0,1.8731176451046769,9.9899607738916103
0.00080748809771239002,0,1.8672392001542315,9.9586090674892347
0.00080748809771241301,0,1.8672392001540976,9.9586090674885206
0.00080783480107652424,0,1.8652172390940178,9.9478252751680944
0.00080783480107654722,0,1.8652172390938835,9.9478252751673786
0.00080903378375152366,0.51388255544237804,1.859202432514818,9.9157463067456959
0.0008102327664265002,1.0294816599191035,1.8551351751743237,9.8940542675963936
0.00081143174910147664,1.5461298050993686,1.8530134595734222,9.8827384510582519
0.00081263073177645308,2.0631639918876608,1.8528328161886896,9.881775019673011
0.00081382971445142962,2.5799257304237604,1.8545863134722564,9.8911270051853677
0.00081502869712640606,3.095761040082742,1.8582645578518071,9.9107443085429718
0.0008162276798013826,3.6100204494749741,1.8638556937305815,9.9405636998964351
0.00081742666247635904,4.1220589964461203,1.8713454034873727,9.9805088185993203
0.00081779707217126841,4.2796976522550896,1.8740405756326419,9.9948830700407569
0.00081779707217129161,0,1.8740405756328165,9.9948830700416877
0.00081814379944128099,0,1.8765460342590914,10.008245516048488
0.00081814379944130419,0,1.8765460342592524,10.008245516049346
0.00081933010151616717,0,1.8835879478366238,10.045802388461993
0.00082051640359103025,0,1.8882619255749913,10.070730269733287
0.00082170270566589323,0,1.890570794592072,10.083044237824383
0.00082288900774075621,0,1.8905203079581598,10.082774975776852
0.00082407530981561919,0,1.8881191446961276,10.069968771712681
0.00082526161189048228,0,1.883378909781428,10.044687518834282
0.0008258066029439335,0,1.8804209943507406,10.028911969870617
0.00082580660294395692,0,1.8804209943506032,10.028911969869883
0.00082710003734113777,0,1.8728357057310288,9.9884570972321534
0.00082810297875844359,0,1.8669750681375803,9.9572003634004282
0.00082810297875846723,0,1.8669750681374424,9.9572003633996928
0.00082844968211238229,0,1.864953393155123,9.9464180968273226
0.00082844968211240593,0,1.8649533931549851,9.9464180968265872
0.00082964866867798874,0.51397365652724403,1.8589397244090919,9.9143451968484904
0.00083084765524357143,1.0296634239033498,1.8548739468574791,9.8926610499065557
0.00083204664180915424,1.5464016748208316,1.8527540498472366,9.8813549325185956
0.00083324562837473705,2.0635252929799326,1.8525755602806599,9.8804029881635191
0.00083444461494031985,2.580375673088624,1.85433154261525,9.8897682272813334
0.00083564360150590255,3.0962987208626056,1.8580125988637135,9.9094005272731387
0.00083684258807148536,3.6106448530253052,1.8636068685939624,9.9392366325011334
0.00083804157463706816,4.1227689973078814,1.8711000289291149,9.9792001542886126
0.00083841195318933135,4.2804200978466502,1.8737960869807182,9.9935791305638304
0.0008384119531893552,0,1.8737960869808974,9.9935791305647861
0.00083875868045931302,0,1.8763026057255825,10.00694723053644
0.00083875868045933688,0,1.8763026057257481,10.006947230537323
0.00083994498254858949,0,1.8833483328012885,10.044524441606873
0.000841131284637842,0,1.888026407825611,10.069474175069926
0.00084231758672709462,0,1.8903396517320974,10.081811475904519
0.00084350388881634713,0,1.8902938111137786,10.081566992606819
0.00084469019090559975,0,1.8878975582233335,10.068786977191111
0.00084587649299485226,0,1.8831624909730902,10.043533285189815
0.00084642382122993476,0,1.8801933052879658,10.027697628202484
0.00084642382122995883,0,1.8801933052878241,10.027697628201729
0.00084771725562781525,0,1.8726089351220576,9.9872476539843067
0.00084871786335154664,0,1.8667626210212813,9.9560673121135004
0.00084871786335157071,0,1.8667626210211408,9.9560673121127508
0.00084906456669726048,0,1.8647411761375055,9.9452862727333624
0.00084906456669728454,0,1.8647411761373651,9.9452862727326146
0.00085026355639278186,0.51404693179245009,1.8587284225790404,9.9132182537548825
0.00085146254608827908,1.0298096219883701,1.8546638352625135,9.8915404547334056
0.0008526615357837764,1.5466203475820925,1.8525454009980469,9.88024213865625
0.00085386052547927361,2.0638158980013346,1.852368643813,9.8792994336693329
0.00085505951517477093,2.5807375751071966,1.8541266249518296,9.8886753330764243
0.00085625850487026814,3.0967311931941652,1.8578099428760901,9.9083196953391468
0.00085745749456576546,3.611147078990109,1.8634067332644333,9.9381692440769775
0.00085865648426126267,4.1233400716562825,1.8709026690126087,9.9781475680672465
0.00085902683775945408,4.2810011763327749,1.8735994394459123,9.9925303437115325
0.00085902683775947858,0,1.8735994394460964,9.9925303437125148
0.00085937356502943305,0,1.8761068108669883,10.005902991290604
0.00085937356502945755,0,1.8761068108671584,10.005902991291512
0.00086055986713028706,0,1.8831556052214355,10.043496561180989
0.00086174616923111657,0,1.8878369757811782,10.06846387083295
0.00086293247133194598,0,1.8901537385055738,10.080819938696393
0.00086411877343277549,0,1.8901116347778502,10.080595385481868
0.000865305075533605,0,1.8877193314052736,10.067836434161459
0.00086649137763443451,0,1.8829884206191485,10.042604909968793
0.000867040586113504,0,1.8800101766229977,10.026720941989321
0.00086704058611352872,0,1.8800101766228525,10.026720941988547
0.00086833402051191705,0,1.8724265451629027,9.9862749075354813
0.00086933275079884541,0,1.8665917517294739,9.9551560092238613
0.00086933275079887013,0,1.8665917517293298,9.9551560092230922
0.00086967945413795147,0,1.864570491911933,9.9443759568636434
0.00086967945413797619,0,1.8645704919117891,9.944375956862876
0.00087087844635123175,0.51410586686691528,1.8585584744329018,9.9123118636421435
0.00087207743856448732,1.0299272086665294,1.8544948444173452,9.8906391702258407
0.00087327643077774288,1.546796225422278,1.8523775866349994,9.8793471287199974
0.00087447542299099845,2.0640496307376544,1.8522022228008983,9.8784118549381237
0.00087567441520425401,2.5810286517962102,1.8539618115752261,9.8877963284012065
0.00087687340741750969,3.0970790293615531,1.8576469485633198,9.9074503923377062
0.00087807239963076525,3.6115510177773493,1.8632457663156685,9.9373107536835654
0.00087927139184402082,4.1237993849673238,1.8707439343279129,9.9773009830822019
0.00087964172518847331,4.2814685325793773,1.8734412776157943,9.9916868139509027
0.00087964172518849824,0,1.8734412776159819,9.9916868139519028
0.00087998845245842777,0,1.8759493348365586,10.005063119128312
0.00087998845245845271,0,1.8759493348367318,10.005063119129236
0.00088117475456859443,0,1.8830005961759124,10.042669846271533
0.00088236105667873616,0,1.8876846173053408,10.067651292295151
0.00088354735878887777,0,1.890004210183506,10.080022454312031
0.0008847336608990195,0,1.889965112003436,10.079813930684992
0.00088591996300916122,0,1.8875759851927003,10.067071921027734
0.00088710626511930295,0,1.8828484174134077,10.041858226204841
0.00088765698611952774,0,1.8798628921681662,10.025935424896886
0.00088765698611955289,0,1.8798628921680187,10.025935424896099
0.00088895042051838097,0,1.8722798548251656,9.9854925590675503
0.00088994764054223024,0,1.8664543273483503,9.9544230791912014
0.00088994764054225561,0,1.8664543273482019,9.9544230791904109
0.00089029434387602057,0,1.8644332163733131,9.9436438206576696
0.00089029434387604594,0,1.8644332163731652,9.9436438206568809
0.00089149333811450735,0.51415326663697802,1.858421790899548,9.9115828847975891
0.00089269233235296877,1.0300217802193428,1.8543589308123869,9.8899142976660634
0.00089389132659143018,1.5469376788643334,1.8522426192405312,9.8786273026161666
0.00089509032082989159,2.0642376151914972,1.8520683760392611,9.8776980055427259
0.00089628931506835301,2.5812627563226895,1.8538292577902866,9.8870893748815281
0.00089748830930681442,3.0973587838820742,1.8575158578017481,9.9067512416093226
0.00089868730354527584,3.6118758939961229,1.8631163061082168,9.9366202992438222
0.00089988629778373725,4.1241687972936187,1.8706162694706931,9.9766201038436968
0.00090025661491715582,4.2818444113706207,1.873314073415457,9.9910083915491033
0.0009002566149171814,0,1.8733140734156493,9.99100839155013
0.00090060334218710052,0,1.8758226822017394,10.004387638409277
0.00090060334218712611,0,1.8758226822019171,10.004387638410224
0.00090178964430475815,0,1.8828759276534686,10.042004947485166
0.00090297594642239031,0,1.8875620805462887,10.066997762913539
0.00090416224854002235,0,1.8898839496212376,10.079381064646601
0.0009053485506576544,0,1.8898472687013101,10.079185433073654
0.00090653485277528644,0,1.8874606966916327,10.066457049022041
0.00090772115489291859,0,1.8827358175794653,10.041257693757148
0.00090827309252942609,0,1.8797444390345772,10.025303674851079
0.0009082730925294519,0,1.8797444390344258,10.025303674850271
0.00090956652692862844,0,1.8721618795087092,9.9848633573797816
0.00091056253213301947,0,1.8663438043153266,9.9538336230150755
0.00091056253213304527,0,1.8663438043151763,9.9538336230142743
0.00091090923546253391,0,1.8643228130463054,9.9430550029136295
0.00091090923546255993,0,1.864322813046154,9.9430550029128213
0.00091210823132995152,0.51419138790595487,1.8583118636915004,9.9109966063546686
0.00091330722719734311,1.0300978393984801,1.8542496228186798,9.8893313216996255
0.00091450622306473459,1.5470514428062738,1.8521340722367345,9.8780483852625842
0.00091570521893212617,2.0643888017020728,1.8519607303052279,9.8771238949612155
0.00091690421479951776,2.5814510349026509,1.8537226519342438,9.8865208103159663
0.00091810321066690935,3.0975837764688205,1.8574104285843873,9.9061889524500657
0.00091930220653430093,3.612137175705433,1.8630121882667838,9.9360650040895138
0.00092050120240169241,4.124465897161377,1.8705135955430801,9.9760725095630942
0.00092087150649612106,4.2821467104510731,1.8732117699237354,9.9904627729265894
0.0009208715064961473,0,1.873211769923933,9.9904627729276427
0.00092121823376605796,0,1.8757208223044772,10.003844385623879
0.0009212182337660842,0,1.8757208223046593,10.00384438562485
0.00092240453588974104,0,1.8827756634710209,10.041470205178777
0.00092359083801339789,0,1.8874635308264187,10.066472164407566
0.00092477714013705474,0,1.8897872305239491,10.078865229461062
0.00092596344226071158,0,1.8897524936762697,10.078679966273439
0.00092714974438436832,0,1.8873679763555962,10.065962540563179
0.00092833604650802517,0,1.882645259593704,10.040774717833088
0.00092888896272750677,0,1.8796491753419406,10.024795601823683
0.00092888896272753322,0,1.8796491753417854,10.024795601822856
0.00093018239712698981,0,1.8720670000914652,9.9843573338211478
0.00093117742520987951,0,1.8662549183621731,9.9533595645982569
0.00093117742520990596,0,1.866254918362019,9.9533595645974344
0.00093152412853595432,0,1.8642340233643391,9.9425814579431417
0.00093152412853598078,0,1.864234023364185,9.9425814579423193
0.00093272312571351479,0.51422204629895574,1.8582234569193854,9.9105251035700554
0.00093392212289104891,1.0301590087212202,1.8541617140389282,9.8888624748742835
0.00093512112006858292,1.5471429355535824,1.8520467754704182,9.877582802508897
0.00093632011724611693,2.0645103909233984,1.8518741583705074,9.8766621779760388
0.00093751911442365105,2.5816024547985919,1.8536369163048936,9.8860635536260997
0.00093871811160118506,3.0977647229876561,1.8573256392483231,9.905736742657723
0.00093991710877871918,3.6123473071396512,1.8629284535845871,9.9356184191177981
0.00094111610595625319,4.1247048347442057,1.870431022106525,9.9756321179014673
0.00094148639956345389,4.2823898284720965,1.8731294943732069,9.9900239699904372
0.00094148639956348262,0,1.8731294943734236,9.9900239699915918
0.00094183312683338613,0,1.8756389035059833,10.003407485365244
0.00094183312683341301,0,1.8756389035061702,10.003407485366241
0.00094301942896191549,0,1.8826950279944492,10.041040149303729
0.00094420573109041796,0,1.8873842741722986,10.066049462252259
0.00094539203321892054,0,1.8897094461116566,10.078450379262168
0.00094657833534742301,0,1.8896762727454446,10.078273454642371
0.00094776463747592548,0,1.8872934078675665,10.065564841960354
0.00094895093960442795,0,1.8825724301329092,10.040386294042182
0.00094950464289959239,0,1.8795725625660114,10.024387000352061
0.00094950464289961949,0,1.8795725625658521,10.024387000351211
0.00095079807729930149,0,1.871990696356721,9.9839503805691781
0.00095179231948210226,0,1.8661834347473367,9.9529783186524625
0.00095179231948212936,0,1.8661834347471786,9.9529783186516187
0.00095213902280541106,0,1.864162617172447,9.9422006249197175
0.00095213902280543816,0,1.8641626171722891,9.9422006249188755
0.00095333802103668094,0.51424670238426973,1.8581523586706044,9.9101459129098899
0.00095453701926792361,1.0302082022989791,1.854091016285178,9.8884854201876156
0.00095573601749916639,1.5472165158282229,1.8519765699099828,9.8772083728532412
0.00095693501573040907,2.0646081753764078,1.8518045357342601,9.876290857249387
0.00095813401396165185,2.5817242296682545,1.853567966242522,9.8856958199601177
0.00095933301219289452,3.0979102437487955,1.8572574502145498,9.9053730678109329
0.0009605320104241373,3.6125162989833774,1.8628611127253953,9.9352592678687746
0.00096173100865537997,4.1248969930576598,1.8703646151453786,9.9752779474420183
0.00096210129382803182,4.2825853481798895,1.8730633269581562,9.9896710771101667
